timestamp,edge_id,source_type,traffic_level,speed
2026-02-03T20:57:58.373524,12_rev,user,0.013,60.1
2026-02-03T20:57:58.373524,21_rev,user,0.012,40.9
2026-02-03T20:57:58.373524,49,user,0.21,30.9
2026-02-03T20:57:58.373524,50_rev,user,0.502,19.9
2026-02-03T20:57:58.373524,24_rev,user,0.049,36.7
2026-02-03T20:57:58.373524,24_rev,user,0.411,22.6
2026-02-03T20:57:58.373524,7,user,0.25,27.3
2026-02-03T20:57:58.373524,26_rev,user,0.63,22.5
2026-02-03T20:57:58.373524,57,user,0.382,25.1
2026-02-03T20:57:58.373524,24_rev,user,0.129,36.0
2026-02-03T20:57:58.373524,37_rev,user,0.454,34.1
2026-02-03T20:57:58.373524,3_rev,user,0.664,12.3
2026-02-03T20:58:08.376492,2,bot,0.499,20.1
2026-02-03T20:58:08.376492,2_rev,bot,0.566,17.4
2026-02-03T20:58:08.376492,3,bot,0.129,34.9
2026-02-03T20:58:08.376492,4,bot,0.239,45.7
2026-02-03T20:58:08.376492,4_rev,bot,0.794,12.4
2026-02-03T20:58:08.376492,5,bot,0.105,35.8
2026-02-03T20:58:08.376492,5_rev,bot,0.415,23.4
2026-02-03T20:58:08.376492,6,bot,0.637,14.5
2026-02-03T20:58:08.376492,6_rev,bot,0.193,32.3
2026-02-03T20:58:08.376492,7,bot,0.066,37.4
2026-02-03T20:58:08.376492,7_rev,bot,0.609,15.6
2026-02-03T20:58:08.376492,8,bot,0.174,49.6
2026-02-03T20:58:08.376492,8_rev,bot,0.464,32.2
2026-02-03T20:58:08.376492,10,bot,0.363,25.5
2026-02-03T20:58:08.376492,12,bot,0.047,57.2
2026-02-03T20:58:08.376492,12_rev,bot,0.035,57.9
2026-02-03T20:58:08.376492,13,bot,0.601,16.0
2026-02-03T20:58:08.376492,13_rev,bot,0.147,34.1
2026-02-03T20:58:08.376492,14,bot,0.314,41.1
2026-02-03T20:58:08.376492,14_rev,bot,0.317,41.0
2026-02-03T20:58:08.376492,15,bot,0.47,31.8
2026-02-03T20:58:08.376492,15_rev,bot,0.244,45.3
2026-02-03T20:58:08.376492,16,bot,0.798,12.1
2026-02-03T20:58:08.376492,16_rev,bot,0.126,52.4
2026-02-03T20:58:08.376492,18,bot,0.223,46.6
2026-02-03T20:58:08.376492,18_rev,bot,0.258,44.5
2026-02-03T20:58:08.376492,19,bot,0.465,32.1
2026-02-03T20:58:08.376492,19_rev,bot,0.416,35.0
2026-02-03T20:58:08.376492,20,bot,0.778,13.3
2026-02-03T20:58:08.376492,20_rev,bot,0.665,20.1
2026-02-03T20:58:08.376492,21,bot,0.081,36.8
2026-02-03T20:58:08.376492,21_rev,bot,0.315,27.4
2026-02-03T20:58:08.376492,23,bot,0.309,27.7
2026-02-03T20:58:08.376492,23_rev,bot,0.65,14.0
2026-02-03T20:58:08.376492,24,bot,0.526,19.0
2026-02-03T20:58:08.376492,25,bot,0.069,37.3
2026-02-03T20:58:08.376492,26,bot,0.698,18.1
2026-02-03T20:58:08.376492,26_rev,bot,0.056,56.6
2026-02-03T20:58:08.376492,27,bot,0.751,9.9
2026-02-03T20:58:08.376492,27_rev,bot,0.063,37.5
2026-02-03T20:58:08.376492,29,bot,0.622,15.1
2026-02-03T20:58:08.376492,30,bot,0.749,15.1
2026-02-03T20:58:08.376492,30_rev,bot,0.35,39.0
2026-02-03T20:58:08.376492,32,bot,0.588,16.5
2026-02-03T20:58:08.376492,34,bot,0.263,44.2
2026-02-03T20:58:08.376492,34_rev,bot,0.69,18.6
2026-02-03T20:58:08.376492,35_rev,bot,0.072,37.1
2026-02-03T20:58:08.376492,36,bot,0.033,58.0
2026-02-03T20:58:08.376492,36_rev,bot,0.546,27.3
2026-02-03T20:58:08.376492,37,bot,0.048,57.1
2026-02-03T20:58:08.376492,37_rev,bot,0.688,18.7
2026-02-03T20:58:08.376492,38,bot,0.27,43.8
2026-02-03T20:58:08.376492,38_rev,bot,0.246,45.2
2026-02-03T20:58:08.376492,39,bot,0.099,36.1
2026-02-03T20:58:08.376492,40,bot,0.703,17.8
2026-02-03T20:58:08.376492,40_rev,bot,0.433,34.0
2026-02-03T20:58:08.376492,41,bot,0.444,33.3
2026-02-03T20:58:08.376492,41_rev,bot,0.446,33.2
2026-02-03T20:58:08.376492,42,bot,0.128,52.3
2026-02-03T20:58:08.376492,42_rev,bot,0.238,45.7
2026-02-03T20:58:08.376492,43,bot,0.95,2.0
2026-02-03T20:58:08.376492,44,bot,0.737,10.5
2026-02-03T20:58:08.376492,45,bot,0.77,9.2
2026-02-03T20:58:08.376492,45_rev,bot,0.629,14.8
2026-02-03T20:58:08.376492,46,bot,0.599,16.0
2026-02-03T20:58:08.376492,47,bot,0.221,31.2
2026-02-03T20:58:08.376492,48,bot,0.05,57.0
2026-02-03T20:58:08.376492,48_rev,bot,0.516,29.0
2026-02-03T20:58:08.376492,49,bot,0.331,26.7
2026-02-03T20:58:08.376492,49_rev,bot,0.205,31.8
2026-02-03T20:58:08.376492,50,bot,0.506,19.7
2026-02-03T20:58:08.376492,51,bot,0.482,20.7
2026-02-03T20:58:08.376492,52,bot,0.411,35.3
2026-02-03T20:58:08.376492,52_rev,bot,0.549,27.1
2026-02-03T20:58:08.376492,53,bot,0.272,29.1
2026-02-03T20:58:08.376492,54_rev,bot,0.258,29.7
2026-02-03T20:58:08.376492,55,bot,0.608,15.7
2026-02-03T20:58:08.376492,55_rev,bot,0.34,26.4
2026-02-03T20:58:08.376492,57_rev,bot,0.503,19.9
2026-02-03T20:58:08.376492,59,bot,0.518,19.3
2026-02-03T20:58:08.376492,59_rev,bot,0.399,24.0
2026-02-03T20:58:08.376492,60,bot,0.359,25.6
2026-02-03T20:58:08.376492,12_rev,user,0.638,22.6
2026-02-03T20:58:08.376492,9,user,0.189,32.7
2026-02-03T20:58:08.376492,32_rev,user,0.307,25.3
2026-02-03T20:58:08.376492,13,user,0.671,12.5
2026-02-03T20:58:08.376492,32_rev,user,0.028,39.6
2026-02-03T20:58:08.376492,20_rev,user,0.616,25.2
2026-02-03T20:58:08.376492,15,user,0.087,52.3
2026-02-03T20:58:08.376492,39,user,0.192,33.6
2026-02-03T20:58:08.376492,50,user,0.692,11.9
2026-02-03T20:58:08.376492,2_rev,user,0.165,35.1
2026-02-03T20:58:08.376492,42_rev,user,0.393,33.2
2026-02-03T20:58:08.376492,35_rev,user,0.564,19.0
2026-02-03T20:58:08.376492,55,user,0.494,20.4
2026-02-03T20:58:08.376492,29_rev,user,0.622,14.8
2026-02-03T20:58:08.376492,22,user,0.431,23.8
2026-02-03T20:58:18.379837,2_rev,bot,0.295,28.2
2026-02-03T20:58:18.379837,3,bot,0.453,21.9
2026-02-03T20:58:18.379837,4,bot,0.261,44.3
2026-02-03T20:58:18.379837,4_rev,bot,0.427,34.4
2026-02-03T20:58:18.379837,5,bot,0.436,22.5
2026-02-03T20:58:18.379837,6,bot,0.603,15.9
2026-02-03T20:58:18.379837,7_rev,bot,0.745,10.2
2026-02-03T20:58:18.379837,8,bot,0.247,45.2
2026-02-03T20:58:18.379837,8_rev,bot,0.107,53.6
2026-02-03T20:58:18.379837,10,bot,0.15,34.0
2026-02-03T20:58:18.379837,11_rev,bot,0.195,32.2
2026-02-03T20:58:18.379837,12,bot,0.611,23.3
2026-02-03T20:58:18.379837,12_rev,bot,0.505,29.7
2026-02-03T20:58:18.379837,13,bot,0.568,17.3
2026-02-03T20:58:18.379837,14,bot,0.084,55.0
2026-02-03T20:58:18.379837,14_rev,bot,0.765,14.1
2026-02-03T20:58:18.379837,15,bot,0.127,52.4
2026-02-03T20:58:18.379837,15_rev,bot,0.025,58.5
2026-02-03T20:58:18.379837,16,bot,0.28,43.2
2026-02-03T20:58:18.379837,16_rev,bot,0.552,26.9
2026-02-03T20:58:18.379837,17,bot,0.218,31.3
2026-02-03T20:58:18.379837,17_rev,bot,0.384,24.7
2026-02-03T20:58:18.379837,18,bot,0.598,24.1
2026-02-03T20:58:18.379837,18_rev,bot,0.257,44.6
2026-02-03T20:58:18.379837,19,bot,0.469,31.9
2026-02-03T20:58:18.379837,19_rev,bot,0.06,56.4
2026-02-03T20:58:18.379837,20,bot,0.38,37.2
2026-02-03T20:58:18.379837,20_rev,bot,0.742,15.5
2026-02-03T20:58:18.379837,21,bot,0.212,31.5
2026-02-03T20:58:18.379837,21_rev,bot,0.719,11.3
2026-02-03T20:58:18.379837,23,bot,0.492,20.3
2026-02-03T20:58:18.379837,23_rev,bot,0.718,11.3
2026-02-03T20:58:18.379837,24_rev,bot,0.572,17.1
2026-02-03T20:58:18.379837,26,bot,0.689,18.6
2026-02-03T20:58:18.379837,26_rev,bot,0.2,48.0
2026-02-03T20:58:18.379837,27,bot,0.376,24.9
2026-02-03T20:58:18.379837,28,bot,0.105,35.8
2026-02-03T20:58:18.379837,30,bot,0.178,49.3
2026-02-03T20:58:18.379837,30_rev,bot,0.797,12.2
2026-02-03T20:58:18.379837,31,bot,0.471,21.2
2026-02-03T20:58:18.379837,31_rev,bot,0.155,33.8
2026-02-03T20:58:18.379837,32_rev,bot,0.547,18.1
2026-02-03T20:58:18.379837,33_rev,bot,0.37,25.2
2026-02-03T20:58:18.379837,34,bot,0.76,14.4
2026-02-03T20:58:18.379837,34_rev,bot,0.147,51.2
2026-02-03T20:58:18.379837,35,bot,0.412,23.5
2026-02-03T20:58:18.379837,36,bot,0.685,18.9
2026-02-03T20:58:18.379837,36_rev,bot,0.084,54.9
2026-02-03T20:58:18.379837,37,bot,0.045,57.3
2026-02-03T20:58:18.379837,37_rev,bot,0.692,18.5
2026-02-03T20:58:18.379837,38,bot,0.272,43.7
2026-02-03T20:58:18.379837,38_rev,bot,0.208,47.5
2026-02-03T20:58:18.379837,40,bot,0.367,38.0
2026-02-03T20:58:18.379837,40_rev,bot,0.033,58.0
2026-02-03T20:58:18.379837,41,bot,0.364,38.2
2026-02-03T20:58:18.379837,41_rev,bot,0.089,54.7
2026-02-03T20:58:18.379837,42,bot,0.65,21.0
2026-02-03T20:58:18.379837,42_rev,bot,0.286,42.8
2026-02-03T20:58:18.379837,43,bot,0.169,33.3
2026-02-03T20:58:18.379837,44,bot,0.427,22.9
2026-02-03T20:58:18.379837,45,bot,0.76,9.6
2026-02-03T20:58:18.379837,47,bot,0.397,24.1
2026-02-03T20:58:18.379837,48,bot,0.768,13.9
2026-02-03T20:58:18.379837,48_rev,bot,0.373,37.6
2026-02-03T20:58:18.379837,49,bot,0.746,10.2
2026-02-03T20:58:18.379837,49_rev,bot,0.741,10.4
2026-02-03T20:58:18.379837,50,bot,0.629,14.8
2026-02-03T20:58:18.379837,50_rev,bot,0.797,8.1
2026-02-03T20:58:18.379837,51,bot,0.484,20.6
2026-02-03T20:58:18.379837,52,bot,0.569,25.9
2026-02-03T20:58:18.379837,52_rev,bot,0.103,53.8
2026-02-03T20:58:18.379837,53_rev,bot,0.004,39.9
2026-02-03T20:58:18.379837,54,bot,0.045,38.2
2026-02-03T20:58:18.379837,55_rev,bot,0.044,38.2
2026-02-03T20:58:18.379837,56,bot,0.72,11.2
2026-02-03T20:58:18.379837,56_rev,bot,0.24,30.4
2026-02-03T20:58:18.379837,57_rev,bot,0.184,32.6
2026-02-03T20:58:18.379837,58_rev,bot,0.713,11.5
2026-02-03T20:58:18.379837,59_rev,bot,0.592,16.3
2026-02-03T20:58:18.379837,21_rev,user,0.453,22.1
2026-02-03T20:58:18.379837,8,user,0.537,30.0
2026-02-03T20:58:18.379837,11_rev,user,0.617,14.6
2026-02-03T20:58:18.379837,58,user,0.51,18.2
2026-02-03T20:58:18.379837,31,user,0.035,41.7
2026-02-03T20:58:18.379837,21,user,0.03,35.4
2026-02-03T20:58:18.379837,42_rev,user,0.245,49.8
2026-02-03T20:58:18.379837,43_rev,user,0.427,24.7
2026-02-03T20:58:18.379837,24,user,0.412,25.3
2026-02-03T20:58:18.379837,50,user,0.67,12.1
2026-02-03T20:58:18.379837,53,user,0.672,13.0
2026-02-03T20:58:18.379837,39,user,0.41,23.1
2026-02-03T20:58:18.379837,48_rev,user,0.319,44.3
2026-02-03T20:58:18.379837,21_rev,user,0.454,22.6
2026-02-03T20:58:18.379837,13,user,0.651,14.6
2026-02-03T20:58:28.385389,1_rev,bot,0.585,16.6
2026-02-03T20:58:28.385389,3_rev,bot,0.684,12.7
2026-02-03T20:58:28.385389,4,bot,0.385,36.9
2026-02-03T20:58:28.385389,4_rev,bot,0.572,25.7
2026-02-03T20:58:28.385389,5_rev,bot,0.68,12.8
2026-02-03T20:58:28.385389,6_rev,bot,0.305,27.8
2026-02-03T20:58:28.385389,7_rev,bot,0.636,14.6
2026-02-03T20:58:28.385389,8,bot,0.499,30.1
2026-02-03T20:58:28.385389,8_rev,bot,0.178,49.3
2026-02-03T20:58:28.385389,10,bot,0.434,22.6
2026-02-03T20:58:28.385389,10_rev,bot,0.095,36.2
2026-02-03T20:58:28.385389,11,bot,0.023,39.1
2026-02-03T20:58:28.385389,11_rev,bot,0.423,23.1
2026-02-03T20:58:28.385389,12,bot,0.188,48.7
2026-02-03T20:58:28.385389,12_rev,bot,0.471,31.7
2026-02-03T20:58:28.385389,13,bot,0.489,20.4
2026-02-03T20:58:28.385389,14,bot,0.705,17.7
2026-02-03T20:58:28.385389,14_rev,bot,0.432,34.1
2026-02-03T20:58:28.385389,15,bot,0.251,44.9
2026-02-03T20:58:28.385389,15_rev,bot,0.007,59.6
2026-02-03T20:58:28.385389,16,bot,0.718,16.9
2026-02-03T20:58:28.385389,16_rev,bot,0.552,26.9
2026-02-03T20:58:28.385389,17,bot,0.263,29.5
2026-02-03T20:58:28.385389,17_rev,bot,0.631,14.8
2026-02-03T20:58:28.385389,18,bot,0.185,48.9
2026-02-03T20:58:28.385389,18_rev,bot,0.512,29.3
2026-02-03T20:58:28.385389,19,bot,0.796,12.2
2026-02-03T20:58:28.385389,19_rev,bot,0.665,20.1
2026-02-03T20:58:28.385389,20,bot,0.519,28.8
2026-02-03T20:58:28.385389,20_rev,bot,0.392,36.5
2026-02-03T20:58:28.385389,21_rev,bot,0.712,11.5
2026-02-03T20:58:28.385389,22,bot,0.546,18.2
2026-02-03T20:58:28.385389,22_rev,bot,0.085,36.6
2026-02-03T20:58:28.385389,23,bot,0.747,10.1
2026-02-03T20:58:28.385389,23_rev,bot,0.67,13.2
2026-02-03T20:58:28.385389,25_rev,bot,0.705,11.8
2026-02-03T20:58:28.385389,26,bot,0.477,31.4
2026-02-03T20:58:28.385389,26_rev,bot,0.677,19.4
2026-02-03T20:58:28.385389,27,bot,0.116,35.3
2026-02-03T20:58:28.385389,29_rev,bot,0.022,39.1
2026-02-03T20:58:28.385389,30,bot,0.659,20.5
2026-02-03T20:58:28.385389,30_rev,bot,0.754,14.8
2026-02-03T20:58:28.385389,31,bot,0.362,25.5
2026-02-03T20:58:28.385389,31_rev,bot,0.104,35.8
2026-02-03T20:58:28.385389,32,bot,0.628,14.9
2026-02-03T20:58:28.385389,33,bot,0.302,27.9
2026-02-03T20:58:28.385389,34,bot,0.022,58.7
2026-02-03T20:58:28.385389,34_rev,bot,0.143,51.4
2026-02-03T20:58:28.385389,35,bot,0.054,37.8
2026-02-03T20:58:28.385389,36,bot,0.732,16.1
2026-02-03T20:58:28.385389,36_rev,bot,0.632,22.1
2026-02-03T20:58:28.385389,37,bot,0.31,41.4
2026-02-03T20:58:28.385389,37_rev,bot,0.728,16.3
2026-02-03T20:58:28.385389,38,bot,0.264,44.1
2026-02-03T20:58:28.385389,38_rev,bot,0.282,43.1
2026-02-03T20:58:28.385389,40,bot,0.605,23.7
2026-02-03T20:58:28.385389,40_rev,bot,0.371,37.7
2026-02-03T20:58:28.385389,41,bot,0.608,23.5
2026-02-03T20:58:28.385389,41_rev,bot,0.053,56.8
2026-02-03T20:58:28.385389,42,bot,0.145,51.3
2026-02-03T20:58:28.385389,42_rev,bot,0.467,32.0
2026-02-03T20:58:28.385389,43,bot,0.594,16.2
2026-02-03T20:58:28.385389,43_rev,bot,0.026,38.9
2026-02-03T20:58:28.385389,44,bot,0.697,12.1
2026-02-03T20:58:28.385389,47_rev,bot,0.023,39.1
2026-02-03T20:58:28.385389,48,bot,0.229,46.2
2026-02-03T20:58:28.385389,48_rev,bot,0.2,48.0
2026-02-03T20:58:28.385389,49_rev,bot,0.441,22.4
2026-02-03T20:58:28.385389,51,bot,0.661,13.6
2026-02-03T20:58:28.385389,51_rev,bot,0.314,27.4
2026-02-03T20:58:28.385389,52,bot,0.166,50.1
2026-02-03T20:58:28.385389,52_rev,bot,0.651,21.0
2026-02-03T20:58:28.385389,54_rev,bot,0.167,33.3
2026-02-03T20:58:28.385389,55,bot,0.57,17.2
2026-02-03T20:58:28.385389,56_rev,bot,0.524,19.0
2026-02-03T20:58:28.385389,57,bot,0.048,38.1
2026-02-03T20:58:28.385389,57_rev,bot,0.47,21.2
2026-02-03T20:58:28.385389,58_rev,bot,0.428,22.9
2026-02-03T20:58:28.385389,59,bot,0.338,26.5
2026-02-03T20:58:28.385389,59_rev,bot,0.399,24.0
2026-02-03T20:58:28.385389,60,bot,0.501,20.0
2026-02-03T20:58:28.385389,60_rev,bot,0.756,9.7
2026-02-03T20:58:28.385389,2,user,0.613,16.3
2026-02-03T20:58:28.385389,46,user,0.345,24.8
2026-02-03T20:58:28.385389,6,user,0.572,18.4
2026-02-03T20:58:28.385389,35,user,0.325,28.2
2026-02-03T20:58:28.385389,8,user,0.303,40.5
2026-02-03T20:58:28.385389,8,user,0.69,18.5
2026-02-03T20:58:28.385389,16,user,0.479,29.2
2026-02-03T20:58:28.385389,51,user,0.067,38.0
2026-02-03T20:58:28.385389,52,user,0.07,56.7
2026-02-03T20:58:28.385389,14_rev,user,0.27,42.5
2026-02-03T20:58:28.385389,33_rev,user,0.658,12.6
2026-02-03T20:58:28.385389,25_rev,user,0.328,27.9
2026-02-03T20:58:28.385389,31,user,0.601,15.1
2026-02-03T20:58:28.385389,35_rev,user,0.106,38.7
2026-02-03T20:58:28.385389,14,user,0.495,30.7
2026-02-03T20:58:38.388949,2,bot,0.751,10.0
2026-02-03T20:58:38.388949,3,bot,0.04,38.4
2026-02-03T20:58:38.388949,4,bot,0.233,46.0
2026-02-03T20:58:38.388949,4_rev,bot,0.671,19.7
2026-02-03T20:58:38.388949,5_rev,bot,0.174,33.0
2026-02-03T20:58:38.388949,7,bot,0.529,18.8
2026-02-03T20:58:38.388949,8,bot,0.76,14.4
2026-02-03T20:58:38.388949,8_rev,bot,0.516,29.0
2026-02-03T20:58:38.388949,9,bot,0.619,15.2
2026-02-03T20:58:38.388949,9_rev,bot,0.636,14.6
2026-02-03T20:58:38.388949,10_rev,bot,0.676,13.0
2026-02-03T20:58:38.388949,12,bot,0.544,27.4
2026-02-03T20:58:38.388949,12_rev,bot,0.705,17.7
2026-02-03T20:58:38.388949,13,bot,0.641,14.4
2026-02-03T20:58:38.388949,14,bot,0.299,42.0
2026-02-03T20:58:38.388949,14_rev,bot,0.747,15.2
2026-02-03T20:58:38.388949,15,bot,0.096,54.3
2026-02-03T20:58:38.388949,15_rev,bot,0.474,31.6
2026-02-03T20:58:38.388949,16,bot,0.714,17.2
2026-02-03T20:58:38.388949,16_rev,bot,0.128,52.3
2026-02-03T20:58:38.388949,17,bot,0.756,9.8
2026-02-03T20:58:38.388949,17_rev,bot,0.453,21.9
2026-02-03T20:58:38.388949,18,bot,0.712,17.3
2026-02-03T20:58:38.388949,18_rev,bot,0.71,17.4
2026-02-03T20:58:38.388949,19,bot,0.026,58.5
2026-02-03T20:58:38.388949,19_rev,bot,0.303,41.8
2026-02-03T20:58:38.388949,20,bot,0.057,56.6
2026-02-03T20:58:38.388949,20_rev,bot,0.114,53.2
2026-02-03T20:58:38.388949,22_rev,bot,0.218,31.3
2026-02-03T20:58:38.388949,24,bot,0.005,39.8
2026-02-03T20:58:38.388949,24_rev,bot,0.534,18.6
2026-02-03T20:58:38.388949,26,bot,0.059,56.5
2026-02-03T20:58:38.388949,26_rev,bot,0.682,19.1
2026-02-03T20:58:38.388949,27_rev,bot,0.01,39.6
2026-02-03T20:58:38.388949,30,bot,0.128,52.3
2026-02-03T20:58:38.388949,30_rev,bot,0.426,34.5
2026-02-03T20:58:38.388949,31_rev,bot,0.233,30.7
2026-02-03T20:58:38.388949,32,bot,0.095,36.2
2026-02-03T20:58:38.388949,32_rev,bot,0.753,9.9
2026-02-03T20:58:38.388949,33,bot,0.27,29.2
2026-02-03T20:58:38.388949,34,bot,0.403,35.8
2026-02-03T20:58:38.388949,34_rev,bot,0.387,36.8
2026-02-03T20:58:38.388949,35,bot,0.666,13.4
2026-02-03T20:58:38.388949,35_rev,bot,0.484,20.6
2026-02-03T20:58:38.388949,36,bot,0.594,24.3
2026-02-03T20:58:38.388949,36_rev,bot,0.098,54.1
2026-02-03T20:58:38.388949,37,bot,0.693,18.4
2026-02-03T20:58:38.388949,37_rev,bot,0.755,14.7
2026-02-03T20:58:38.388949,38,bot,0.356,38.7
2026-02-03T20:58:38.388949,38_rev,bot,0.408,35.5
2026-02-03T20:58:38.388949,40,bot,0.305,41.7
2026-02-03T20:58:38.388949,40_rev,bot,0.061,56.3
2026-02-03T20:58:38.388949,41,bot,0.507,29.6
2026-02-03T20:58:38.388949,41_rev,bot,0.093,54.4
2026-02-03T20:58:38.388949,42,bot,0.696,18.2
2026-02-03T20:58:38.388949,42_rev,bot,0.153,50.8
2026-02-03T20:58:38.388949,44,bot,0.623,15.1
2026-02-03T20:58:38.388949,45_rev,bot,0.242,30.3
2026-02-03T20:58:38.388949,46,bot,0.464,21.5
2026-02-03T20:58:38.388949,47,bot,0.055,37.8
2026-02-03T20:58:38.388949,48,bot,0.65,21.0
2026-02-03T20:58:38.388949,48_rev,bot,0.1,54.0
2026-02-03T20:58:38.388949,50,bot,0.009,39.6
2026-02-03T20:58:38.388949,50_rev,bot,0.296,28.1
2026-02-03T20:58:38.388949,52,bot,0.199,48.0
2026-02-03T20:58:38.388949,52_rev,bot,0.062,56.3
2026-02-03T20:58:38.388949,53,bot,0.799,8.0
2026-02-03T20:58:38.388949,55,bot,0.26,29.6
2026-02-03T20:58:38.388949,56,bot,0.591,16.3
2026-02-03T20:58:38.388949,56_rev,bot,0.562,17.5
2026-02-03T20:58:38.388949,57,bot,0.558,17.7
2026-02-03T20:58:38.388949,57_rev,bot,0.549,18.0
2026-02-03T20:58:38.388949,58,bot,0.371,25.2
2026-02-03T20:58:38.388949,58_rev,bot,0.519,19.3
2026-02-03T20:58:38.388949,11_rev,user,0.094,36.3
2026-02-03T20:58:38.388949,10_rev,user,0.654,14.0
2026-02-03T20:58:38.388949,12_rev,user,0.064,58.9
2026-02-03T20:58:38.388949,17_rev,user,0.467,20.6
2026-02-03T20:58:38.388949,11_rev,user,0.055,38.4
2026-02-03T20:58:38.388949,5_rev,user,0.133,32.3
2026-02-03T20:58:38.388949,49_rev,user,0.129,35.4
2026-02-03T20:58:38.388949,46_rev,user,0.334,26.8
2026-02-03T20:58:38.388949,25,user,0.263,27.9
2026-02-03T20:58:38.388949,54,user,0.066,40.4
2026-02-03T20:58:38.388949,2_rev,user,0.406,25.4
2026-02-03T20:58:38.388949,56,user,0.508,19.1
2026-02-03T20:58:38.388949,40_rev,user,0.223,42.1
2026-02-03T20:58:38.388949,9,user,0.04,38.5
2026-02-03T20:58:38.388949,7,user,0.387,24.4
2026-02-03T20:58:48.392238,1,bot,0.017,39.3
2026-02-03T20:58:48.392238,1_rev,bot,0.57,17.2
2026-02-03T20:58:48.392238,2,bot,0.208,31.7
2026-02-03T20:58:48.392238,2_rev,bot,0.214,31.4
2026-02-03T20:58:48.392238,3,bot,0.725,11.0
2026-02-03T20:58:48.392238,3_rev,bot,0.255,29.8
2026-02-03T20:58:48.392238,4,bot,0.33,40.2
2026-02-03T20:58:48.392238,4_rev,bot,0.207,47.6
2026-02-03T20:58:48.392238,5,bot,0.291,28.4
2026-02-03T20:58:48.392238,6,bot,0.336,26.6
2026-02-03T20:58:48.392238,6_rev,bot,0.553,17.9
2026-02-03T20:58:48.392238,7,bot,0.64,14.4
2026-02-03T20:58:48.392238,7_rev,bot,0.086,36.5
2026-02-03T20:58:48.392238,8,bot,0.073,55.6
2026-02-03T20:58:48.392238,8_rev,bot,0.736,15.9
2026-02-03T20:58:48.392238,10,bot,0.325,27.0
2026-02-03T20:58:48.392238,10_rev,bot,0.28,28.8
2026-02-03T20:58:48.392238,11,bot,0.665,13.4
2026-02-03T20:58:48.392238,11_rev,bot,0.617,15.3
2026-02-03T20:58:48.392238,12,bot,0.684,19.0
2026-02-03T20:58:48.392238,12_rev,bot,0.424,34.6
2026-02-03T20:58:48.392238,13,bot,0.546,18.1
2026-02-03T20:58:48.392238,14,bot,0.12,52.8
2026-02-03T20:58:48.392238,14_rev,bot,0.185,48.9
2026-02-03T20:58:48.392238,15,bot,0.622,22.7
2026-02-03T20:58:48.392238,15_rev,bot,0.048,57.1
2026-02-03T20:58:48.392238,16,bot,0.098,54.1
2026-02-03T20:58:48.392238,16_rev,bot,0.02,58.8
2026-02-03T20:58:48.392238,17,bot,0.415,23.4
2026-02-03T20:58:48.392238,18,bot,0.149,51.1
2026-02-03T20:58:48.392238,18_rev,bot,0.593,24.4
2026-02-03T20:58:48.392238,19,bot,0.228,46.3
2026-02-03T20:58:48.392238,19_rev,bot,0.391,36.5
2026-02-03T20:58:48.392238,20,bot,0.436,33.9
2026-02-03T20:58:48.392238,20_rev,bot,0.002,59.9
2026-02-03T20:58:48.392238,21_rev,bot,0.037,38.5
2026-02-03T20:58:48.392238,23_rev,bot,0.683,12.7
2026-02-03T20:58:48.392238,24,bot,0.566,17.4
2026-02-03T20:58:48.392238,24_rev,bot,0.417,23.3
2026-02-03T20:58:48.392238,25,bot,0.284,28.6
2026-02-03T20:58:48.392238,25_rev,bot,0.559,17.6
2026-02-03T20:58:48.392238,26,bot,0.271,43.7
2026-02-03T20:58:48.392238,26_rev,bot,0.614,23.2
2026-02-03T20:58:48.392238,27,bot,0.456,21.7
2026-02-03T20:58:48.392238,27_rev,bot,0.13,34.8
2026-02-03T20:58:48.392238,29_rev,bot,0.606,15.8
2026-02-03T20:58:48.392238,30,bot,0.332,40.1
2026-02-03T20:58:48.392238,30_rev,bot,0.526,28.5
2026-02-03T20:58:48.392238,31,bot,0.544,18.2
2026-02-03T20:58:48.392238,32,bot,0.225,31.0
2026-02-03T20:58:48.392238,33,bot,0.042,38.3
2026-02-03T20:58:48.392238,34,bot,0.724,16.5
2026-02-03T20:58:48.392238,34_rev,bot,0.702,17.9
2026-02-03T20:58:48.392238,35,bot,0.483,20.7
2026-02-03T20:58:48.392238,35_rev,bot,0.36,25.6
2026-02-03T20:58:48.392238,36,bot,0.441,33.5
2026-02-03T20:58:48.392238,36_rev,bot,0.317,41.0
2026-02-03T20:58:48.392238,37,bot,0.491,30.6
2026-02-03T20:58:48.392238,37_rev,bot,0.784,12.9
2026-02-03T20:58:48.392238,38,bot,0.382,37.1
2026-02-03T20:58:48.392238,38_rev,bot,0.306,41.6
2026-02-03T20:58:48.392238,40,bot,0.264,44.1
2026-02-03T20:58:48.392238,40_rev,bot,0.23,46.2
2026-02-03T20:58:48.392238,41,bot,0.187,48.8
2026-02-03T20:58:48.392238,41_rev,bot,0.495,30.3
2026-02-03T20:58:48.392238,42,bot,0.148,51.1
2026-02-03T20:58:48.392238,42_rev,bot,0.308,41.5
2026-02-03T20:58:48.392238,43_rev,bot,0.565,17.4
2026-02-03T20:58:48.392238,44,bot,0.727,10.9
2026-02-03T20:58:48.392238,45,bot,0.538,18.5
2026-02-03T20:58:48.392238,46,bot,0.016,39.4
2026-02-03T20:58:48.392238,48,bot,0.447,33.2
